solver,instance,filename,sense,timelimit,solver_time,total_time,status,newstatus,objval,objbound,calc_objgap,objval_error,validator_status,validator_relobjdiff,iter_count,node_count,conic_count,conic_opt_count,conic_inf_count,relax_status,relax_time,conic_time,mip_time,int_viol,lin_viol,soc_viol,socrot_viol,exp_viol,psd_viol
PAJ_Gurobi_MOSEK_msd,ck_n75_m10_o3_5.cbf,PAJ_Gurobi_MOSEK_msd.ck_n75_m10_o3_5.txt,Max,3600.0,2.1450300216674805,2.2007009983062744,Optimal,conv,29489.0,29489.0,0.0,0.0,Optimal,0.0,,6150,16,11,5,Optimal,1.93e-02,8.09e-02,2.09e+00,6.661338147750939e-16,2.842170943040401e-14,-Inf,0.0,-Inf,-Inf
PAJ_Gurobi_MOSEK_msd,ck_n75_m10_o5_5.cbf,PAJ_Gurobi_MOSEK_msd.ck_n75_m10_o5_5.txt,Max,3600.0,1.5469529628753662,1.5923988819122314,Optimal,conv,29070.0,29070.0,0.0,0.0,Optimal,0.0,,4033,21,17,4,Optimal,2.00e-02,1.07e-01,1.49e+00,7.850462293418876e-16,5.684341886080802e-14,-Inf,0.0,-Inf,-Inf
PAJ_Gurobi_MOSEK_msd,ck_n75_m20_o1_5.cbf,PAJ_Gurobi_MOSEK_msd.ck_n75_m20_o1_5.txt,Max,3600.0,1.507105827331543,1.55035400390625,Optimal,conv,27332.0,27332.0,0.0,0.0,Optimal,0.0,,731,20,17,3,Optimal,5.42e-02,1.91e-01,1.41e+00,7.771561172376096e-16,1.4210854715202004e-14,-Inf,0.0,-Inf,-Inf
PAJ_Gurobi_MOSEK_msd,ck_n75_m20_o3_5.cbf,PAJ_Gurobi_MOSEK_msd.ck_n75_m20_o3_5.txt,Max,3600.0,4.0888190269470215,4.129726886749268,Optimal,conv,25584.0,25584.0,0.0,0.0,Optimal,0.0,,6319,18,14,4,Optimal,7.44e-02,1.83e-01,3.96e+00,7.771561172376096e-16,2.842170943040401e-14,-Inf,0.0,-Inf,-Inf
PAJ_Gurobi_MOSEK_msd,ck_n75_m20_o5_5.cbf,PAJ_Gurobi_MOSEK_msd.ck_n75_m20_o5_5.txt,Max,3600.0,3.3700368404388428,3.4125618934631348,Optimal,conv,24838.0,24838.0,0.0,0.0,Optimal,0.0,,4923,19,14,5,Optimal,5.19e-02,2.43e-01,3.28e+00,7.771561172376096e-16,2.9476154850271996e-10,-Inf,0.0,-Inf,-Inf
PAJ_Gurobi_MOSEK_msd,classical_50_0.cbf,PAJ_Gurobi_MOSEK_msd.classical_50_0.txt,Min,3600.0,10.06983995437622,10.070616960525513,Optimal,conv,-0.09074141918332537,-0.09074141918332537,0.0,0.0,Optimal,4.6462913798920516e-8,,9296,63,61,2,Optimal,2.19e-02,1.97e-01,1.00e+01,0.0,2.220446049250313e-16,2.9780868646134273e-7,-Inf,-Inf,-Inf
PAJ_Gurobi_MOSEK_msd,classical_50_1.cbf,PAJ_Gurobi_MOSEK_msd.classical_50_1.txt,Min,3600.0,10.586570024490356,10.587412118911743,Optimal,conv,-0.09476033732642787,-0.09476023176014287,-1.1139169489460554e-6,0.0,Optimal,1.119829980912085e-6,,6732,74,74,0,Optimal,1.82e-02,2.36e-01,1.05e+01,0.0,2.220446049250313e-16,6.319743230676078e-7,-Inf,-Inf,-Inf
PAJ_Gurobi_MOSEK_msd,estein4_A.cbf,PAJ_Gurobi_MOSEK_msd.estein4_A.txt,Min,3600.0,0.06870508193969727,0.06911110877990723,Optimal,conv,0.8013654952726907,0.8013654952653956,9.103303651713301e-12,0.0,Optimal,7.14409922648076e-9,,72,10,10,0,Optimal,3.72e-03,2.23e-02,6.32e-02,0.0,1.788455217255347e-10,0.0,-Inf,-Inf,-Inf
PAJ_Gurobi_MOSEK_msd,estein4_B.cbf,PAJ_Gurobi_MOSEK_msd.estein4_B.txt,Min,3600.0,0.08389115333557129,0.08437418937683105,Optimal,conv,1.1880860382513814,1.1880860382534175,-1.713791614152089e-12,0.0,Optimal,2.3780009895688825e-9,,79,11,11,0,Optimal,4.24e-03,2.98e-02,7.73e-02,0.0,2.6856350476833768e-11,0.0,-Inf,-Inf,-Inf
PAJ_Gurobi_MOSEK_msd,estein4_C.cbf,PAJ_Gurobi_MOSEK_msd.estein4_C.txt,Min,3600.0,0.06541013717651367,0.06580996513366699,Optimal,conv,1.0726936880566815,1.0726936880266587,2.798803939129554e-11,0.0,Optimal,1.9693065612999144e-9,,55,11,11,0,Optimal,4.63e-03,2.66e-02,5.90e-02,0.0,1.0868106414818612e-10,0.0,-Inf,-Inf,-Inf
